title,Swear_Count,Fuck_Count,Shit_Count,Bitch_Count,Profanity,Genre
Jaws 2,4,0,3,1,True,Crime
Jay and Silent Bob Strike Back,195,142,43,10,True,Crime
Jennifer Eight,55,42,11,2,True,Crime
Jennifer's Body,18,16,2,0,True,Crime
Jerry Maguire,14,10,4,0,True,Crime
Jeux Interdits,0,0,0,0,[],Crime
JFK,27,19,8,0,True,Crime
Jimmy and Judy,107,89,16,2,True,Crime
John Q,7,1,5,1,True,Crime
John Wick,23,22,1,0,True,Crime
Joker,40,33,7,0,True,Crime
Judge Dredd,6,5,0,1,True,Crime
Juno,6,2,3,1,True,Crime
Jurassic Park,0,0,0,0,[],Crime
Jurassic Park III,0,0,0,0,[],Crime
Jurassic Park: The Lost World,0,0,0,0,[],Crime
Kafka,0,0,0,0,[],Crime
Kalifornia,23,18,4,1,True,Crime
Kate & Leopold,0,0,0,0,[],Crime
Kids,76,57,17,2,True,Crime
"Kids Are All Right, The",28,22,5,1,True,Crime
Kill Bill Volume 1 & 2,0,0,0,0,[],Crime
Kill Your Darlings,10,9,0,1,True,Crime
Killing Zoe,82,75,5,2,True,Crime
King Kong,0,0,0,0,[],Crime
"King of Comedy, The",0,0,0,0,[],Crime
"King's Speech, The",1,0,1,0,True,Crime
"Kingdom, The",14,12,2,0,True,Crime
Kiss of the Spider Woman,0,0,0,0,[],Crime
Klute,2,0,0,2,True,Crime
Knocked Up,88,76,11,1,True,Crime
Kramer vs Kramer,7,2,4,1,True,Crime
Kundun,0,0,0,0,[],Crime
Kung Fu Panda,0,0,0,0,[],Crime
L.A. Confidential,32,28,4,0,True,Crime
La La Land,2,2,0,0,True,Crime
Labor of Love,5,2,2,1,True,Crime
Labyrinth,0,0,0,0,[],Crime
"Ladykillers, The",39,21,12,6,True,Crime
Lake Placid,7,7,0,0,True,Crime
Land of the Dead,27,22,5,0,True,Crime
Larry Crowne,3,1,2,0,True,Crime
"Last Boy Scout, The",126,103,14,9,True,Crime
Last Chance Harvey,3,2,1,0,True,Crime
"Last Flight, The",0,0,0,0,[],Crime
"Last of the Mohicans, The",0,0,0,0,[],Crime
"Last Samurai, The",2,1,1,0,True,Crime
"Last Station, The",1,0,0,1,True,Crime
Last Tango in Paris,19,16,3,0,True,Crime
Law Abiding Citizen,47,30,16,1,True,Crime
Le Diable par la Queue,0,0,0,0,[],Crime
Leaving Las Vegas,33,32,1,0,True,Crime
Legally Blonde,6,2,1,3,True,Crime
Legend,0,0,0,0,[],Crime
Legion,36,31,3,2,True,Crime
"LEGO Movie, The",0,0,0,0,[],Crime
Les Miserables,1,0,0,1,True,Crime
Les Tontons Flingueurs,0,0,0,0,[],Crime
Lethal Weapon,0,0,0,0,[],Crime
Lethal Weapon 4,0,0,0,0,[],Crime
Leviathan,26,22,3,1,False,Crime
Liar Liar,2,1,0,1,True,Crime
Life,26,14,7,5,True,Crime
Life As A House,20,15,5,0,True,Crime
"Life of David Gale, The",18,17,1,0,True,Crime
Life of Pi,0,0,0,0,[],Crime
Light Sleeper,23,19,3,1,True,Crime
"Limey, The",30,23,6,1,True,Crime
Limitless,34,27,6,1,True,Crime
Lincoln,3,0,3,0,True,Crime
"Lincoln Lawyer, The",17,9,7,1,True,Crime
"Lion King, The",0,0,0,0,[],Crime
Little Athens,97,80,17,0,True,Crime
Little Men,1,1,0,0,True,Crime
"Little Mermaid, The",0,0,0,0,[],Crime
Little Nicky,2,0,2,0,True,Crime
Living in Oblivion,36,34,2,0,True,Crime
"Lock, Stock and Two Smoking Barrels",78,71,7,0,True,Crime
Logan,30,23,7,0,True,Crime
Logan's Run,0,0,0,0,[],Crime
Lone Star,5,4,1,0,True,Crime
"Long Kiss Goodnight, The",81,71,5,5,True,Crime
Looper,27,24,3,0,True,Crime
Lord of Illusions,26,25,1,0,True,Crime
"Lord of the Rings: Fellowship of the Ring, The",0,0,0,0,[],Crime
Lord of the Rings: Return of the King,0,0,0,0,[],Crime
Lord of the Rings: The Two Towers,0,0,0,0,[],Crime
Lord of War,39,39,0,0,True,Crime
"Losers, The",7,1,6,0,True,Crime
Lost Highway,14,11,2,1,True,Crime
Lost Horizon,0,0,0,0,[],Crime
Lost in Space,0,0,0,0,[],Crime
Lost in Translation,2,2,0,0,True,Crime
Love and Basketball,14,8,5,1,True,Crime
Machete,33,31,2,0,True,Crime
Machine Gun Preacher,30,21,8,1,True,Crime
Mad Max 2: The Road Warrior,0,0,0,0,[],Crime
Made,113,82,29,2,True,Crime
Magnolia,132,111,16,5,True,Crime
"Majestic, The (The Bijou)",0,0,0,0,[],Crime
Major League,8,2,5,1,True,Crime
Malcolm X,7,0,4,3,True,Crime
Malibu's Most Wanted,10,1,1,8,True,Crime
Man in the Iron Mask,1,0,1,0,True,Crime
Man On Fire,12,10,2,0,True,Crime
Man on the Moon,12,12,0,0,True,Crime
Man Trouble,10,3,6,1,True,Crime
"Man Who Knew Too Much, The",0,0,0,0,[],Crime
"Man Who Wasn't There, The",0,0,0,0,[],Crime
"Manchurian Candidate, The",12,5,7,0,True,Crime
Manhattan Murder Mystery,0,0,0,0,[],Crime
Manhunter,7,5,2,0,True,Crime
Margaret,40,33,7,0,True,Crime
Margin Call,66,59,7,0,True,Crime
Margot at the Wedding,32,31,1,0,True,Crime
"Mariachi, El",0,0,0,0,[],Crime
Marley & Me,0,0,0,0,[],Crime
Martha Marcy May Marlene,13,11,2,0,True,Crime
"Martian, The",2,1,1,0,True,Crime
Marty,0,0,0,0,[],Crime
Mary Poppins,0,0,0,0,[],Crime
"Mask, The",4,0,0,4,True,Crime
Master and Commander,0,0,0,0,[],Crime
"Master, The",9,9,0,0,True,Crime
Matchstick Men,0,0,0,0,[],Crime
"Matrix Reloaded, The",21,20,1,0,True,Crime
"Matrix, The",5,4,1,0,True,Crime
Max Payne,1,0,1,0,True,Crime
Mean Streets,6,4,2,0,True,Crime
"Mechanic, The",7,6,1,0,True,Crime
Meet Joe Black,3,3,0,0,True,Crime
Meet John Doe,0,0,0,0,[],Crime
Megamind,1,0,1,0,True,Crime
Memento,52,48,4,0,True,Crime
Men in Black,5,0,5,0,True,Crime
Men in Black 3,1,0,1,0,True,Crime
"Men Who Stare at Goats, The",14,14,0,0,True,Crime
Metro,51,36,12,3,True,Crime
Miami Vice,15,15,0,0,True,Crime
Midnight Cowboy,1,0,0,1,True,Crime
Midnight Express,47,40,6,1,True,Crime
Midnight in Paris,0,0,0,0,[],Crime
Mighty Joe Young,0,0,0,0,[],Crime
Mighty Morphin Power Rangers: The Movie,0,0,0,0,[],Crime
Milk,11,5,6,0,True,Crime
Miller's Crossing,0,0,0,0,[],Crime
Mimic,14,12,2,0,True,Crime
Mini's First Time,27,25,1,1,True,Crime
Minority Report,10,9,1,0,True,Crime
"Miracle Worker, The",0,0,0,0,[],Crime
Mirrors,3,3,0,0,True,Crime
Misery,5,2,1,2,True,Crime
Mission Impossible,1,0,0,1,True,Crime
Mission Impossible II,2,0,1,1,True,Crime
Mission to Mars,1,0,1,0,True,Crime
Moneyball,11,7,4,0,True,Crime
Monkeybone,0,0,0,0,[],Crime
Monster's Ball,0,0,0,0,[],Crime
Monte Carlo,0,0,0,0,[],Crime
Moon,17,12,5,0,True,Crime
Moonrise Kingdom,0,0,0,0,[],Crime
Moonstruck,1,0,1,0,True,Crime
Mr Blandings Builds His Dream House,0,0,0,0,[],Crime
Mr Brooks,25,23,1,1,True,Crime
Mr Deeds Goes to Town,0,0,0,0,[],Crime
Mr. Holland's Opus,0,0,0,0,[],Crime
Mrs. Brown,1,0,1,0,True,Crime
Mud,11,0,10,1,True,Crime
Mulan,0,0,0,0,[],Crime
Mulholland Drive,1,0,0,1,True,Crime
Mumford,6,4,2,0,True,Crime
"Mummy, The",1,0,1,0,True,Crime
Music of the Heart,1,0,1,0,True,Crime
Mute Witness,5,2,3,0,True,Crime
My Best Friend's Wedding,17,9,7,1,True,Crime
My Girl,1,0,1,0,True,Crime
My Mother Dreams the Satan's Disciples in New York,5,3,2,0,True,Crime
My Week with Marilyn,11,10,1,0,True,Crime
Mystery Men,0,0,0,0,[],Crime
Napoleon Dynamite,0,0,0,0,[],Crime
Nashville,0,0,0,0,[],Crime
Natural Born Killers,41,19,15,7,True,Crime
Never Been Kissed,3,1,2,0,True,Crime
"Neverending Story, The",0,0,0,0,[],Crime
New York Minute,1,0,1,0,True,Crime
Newsies,0,0,0,0,[],Crime
Next,1,0,1,0,True,Crime
Next Friday,26,14,8,4,True,Crime
"Next Three Days, The",3,1,1,1,True,Crime
Ni vu ni connu,0,0,0,0,[],Crime
Nick of Time,14,11,2,1,True,Crime
Night Time (The Poltergeist Treatment),1,0,1,0,True,Crime
Nightbreed,10,9,1,0,True,Crime
"Nightmare Before Christmas, The",0,0,0,0,[],Crime
"Nightmare Before Christmas, The",0,0,0,0,[],Crime
"Nightmare on Elm Street, A",8,6,2,0,True,Crime
Nightmare on Elm Street: The Final Chapter,0,0,0,0,[],Crime
Nine,0,0,0,0,[],Crime
"Nines, The",14,9,5,0,True,Crime
Ninja Assassin,14,14,0,0,True,Crime
Ninotchka,0,0,0,0,[],Crime
"Ninth Gate, The",1,1,0,0,True,Crime
No Country for Old Men,1,0,0,1,True,Crime
No Strings Attached,15,12,2,1,True,Crime
Notting Hill,2,0,2,0,True,Crime
Nurse Betty,49,35,12,2,True,Crime
O Brother Where Art Thou?,0,0,0,0,[],Crime
Oblivion,0,0,0,0,[],Crime
Observe and Report,90,66,23,1,True,Crime
Obsessed,5,5,0,0,True,Crime
Ocean's Eleven,11,6,5,0,True,Crime
Ocean's Twelve,3,1,2,0,True,Crime
Office Space,11,8,3,0,True,Crime
"Officer and a Gentleman, An",0,0,0,0,[],Crime
Omega Man,0,0,0,0,[],Crime
One Flew Over the Cuckoo's Nest,5,5,0,0,True,Crime
Only God Forgives,22,22,0,0,True,Crime
Ordinary People,10,8,2,0,True,Crime
Orgy of the Dead,0,0,0,0,[],Crime
Orphan,8,5,3,0,True,Crime
"Other Boleyn Girl, The",0,0,0,0,[],Crime
Out of Sight,45,29,16,0,True,Crime
Outbreak,0,0,0,0,[],Crime
"Pacifier, The",0,0,0,0,[],Crime
Pandorum,23,22,1,0,True,Crime
Panic Room,27,23,4,0,True,Crime
Papadopoulos & Sons,0,0,0,0,[],Crime
ParaNorman,0,0,0,0,[],Crime
Pariah,11,8,3,0,True,Crime
Passengers,1,0,0,1,True,Crime
"Passion of Joan of Arc, The",0,0,0,0,[],Crime
"Patriot, The",0,0,0,0,[],Crime
Paul,20,17,3,0,True,Crime
Pearl Harbor,15,5,8,2,True,Crime
Peeping Tom,0,0,0,0,[],Crime
Peggy Sue Got Married,1,0,1,0,True,Crime
Perfect Creature,10,8,2,0,True,Crime
"Perfect World, A",4,0,4,0,True,Crime
"Perks of Being a Wallflower, The",6,1,4,1,True,Crime
Pet Sematary,6,2,4,0,True,Crime
Pet Sematary II,10,8,2,0,True,Crime
Petulia,0,0,0,0,[],Crime
Philadelphia,20,17,2,1,True,Crime
Phone Booth,48,43,4,1,True,Crime
Pi,11,10,1,0,True,Crime
"Pianist, The",5,4,1,0,True,Crime
"Piano, The",1,0,1,0,True,Crime
Pineapple Express,135,105,29,1,True,Crime
Pirates of the Caribbean,0,0,0,0,[],Crime
Pirates of the Caribbean: Dead Man's Chest,0,0,0,0,[],Crime
Pitch Black,22,20,2,0,True,Crime
"Planet of the Apes, The",0,0,0,0,[],Crime
Platinum Blonde,0,0,0,0,[],Crime
Platoon,114,71,40,3,True,Crime
Pleasantville,2,1,1,0,True,Crime
Point Break,45,36,8,1,True,Crime
Pokemon: Mewtwo Returns,0,0,0,0,[],Crime
"Postman, The",3,2,1,0,True,Crime
"Power of One, The",1,0,1,0,True,Crime
Precious,23,6,9,8,True,Crime
Predator,8,4,3,1,True,Crime
"Prestige, The",1,0,1,0,True,Crime
Pretty Woman,7,4,1,2,True,Crime
Pretty Woman (final script),3,2,1,0,True,Crime
Pride and Prejudice,0,0,0,0,[],Crime
Priest,1,0,1,0,True,Crime
"Princess Bride, The",0,0,0,0,[],Crime
"Private Life of Sherlock Holmes, The",0,0,0,0,[],Crime
"Producer, The",0,0,0,0,[],Crime
"Program, The",22,7,15,0,True,Crime
Prom Night,0,0,0,0,[],Crime
Prometheus,3,3,0,0,True,Crime
"Prophecy, The",16,12,2,2,True,Crime
"Proposal, The",3,0,2,1,True,Crime
Psycho,0,0,0,0,[],Crime
Public Enemies,3,2,1,0,True,Crime
Pulp Fiction,88,41,39,8,True,Crime
Punch-Drunk Love,27,23,4,0,True,Crime
Purple Rain,14,10,2,2,True,Crime
Quantum Project,0,0,0,0,[],Crime
Queen of the Damned,0,0,0,0,[],Crime
"Queen, The",0,0,0,0,[],Crime
Rachel Getting Married,13,9,4,0,True,Crime
Raging Bull,25,25,0,0,True,Crime
Raising Arizona,5,0,5,0,True,Crime
Rambling Rose,8,0,2,6,True,Crime
Rambo: First Blood II: The Mission,0,0,0,0,[],Crime
"Reader, The",0,0,0,0,[],Crime
Real Genius,0,0,0,0,[],Crime
Rear Window,0,0,0,0,[],Crime
Rebel Without A Cause,0,0,0,0,[],Crime
Red Planet,25,22,2,1,True,Crime
Red Riding Hood,0,0,0,0,[],Crime
Reindeer Games,39,34,5,0,True,Crime
"Relic, The",3,0,3,0,True,Crime
Remember Me,4,3,1,0,True,Crime
"Replacements, The",18,11,7,0,True,Crime
Repo Man,66,43,23,0,True,Crime
"Rescuers Down Under, The",0,0,0,0,[],Crime
Reservoir Dogs,119,89,23,7,True,Crime
Resident Evil,13,5,8,0,True,Crime
Return of the Apes,10,8,2,0,True,Crime
"Revenant, The",4,1,1,2,True,Crime
Revolutionary Road,11,11,0,0,True,Crime
Ringu,0,0,0,0,[],Crime
Rise of the Guardians,0,0,0,0,[],Crime
Rise of the Planet of the Apes,0,0,0,0,[],Crime
RKO 281,27,23,3,1,True,Crime
"Road, The",3,3,0,0,True,Crime
Robin Hood: Prince of Thieves,0,0,0,0,[],Crime
Robocop,0,0,0,0,[],Crime
"Rock, The",43,33,10,0,True,Crime
RocknRolla,21,17,4,0,True,Crime
Rocky,1,1,0,0,True,Crime
"Rocky Horror Picture Show, The",1,1,0,0,True,Crime
Romeo & Juliet,0,0,0,0,[],Crime
Ronin,35,29,5,1,True,Crime
Room,2,2,0,0,True,Crime
"Roommate, The",3,0,2,1,True,Crime
Roughshod,0,0,0,0,[],Crime
"Ruins, The",17,17,0,0,True,Crime
Runaway Bride,0,0,0,0,[],Crime
Rush,6,5,1,0,True,Crime
Rush Hour,15,9,6,0,True,Crime
Rush Hour 2,6,0,5,1,True,Crime
Rushmore,0,0,0,0,[],Crime
Rust and Bone,15,14,1,0,True,Crime
S. Darko,29,23,6,0,True,Crime
"Saint, The",1,0,1,0,True,Crime
"Salton Sea, The",40,34,5,1,True,Crime
"Sandlot Kids, The",1,0,1,0,True,Crime
Save the Last Dance,52,24,23,5,True,Crime
Saving Mr. Banks,0,0,0,0,[],Crime
Saving Private Ryan,23,20,3,0,True,Crime
Saw,23,19,4,0,True,Crime
Scarface,99,83,16,0,True,Crime
Scary Movie 2,0,0,0,0,[],Crime
Schindler's List,5,5,0,0,True,Crime
Scott Pilgrim vs the World,14,10,0,4,True,Crime
Scream,26,19,6,1,True,Crime
Scream 2,8,4,3,1,True,Crime
Scream 3,38,25,13,0,True,Crime
Se7en,39,35,4,0,True,Crime
"Searchers, The",0,0,0,0,[],Crime
"Secret Life of Walter Mitty, The",14,9,5,0,True,Crime
Semi-Pro,29,17,12,0,True,Crime
Sense and Sensibility,1,0,0,1,True,Crime
Serenity,1,1,0,0,True,Crime
Serial Mom,9,8,1,0,True,Crime
"Sessions, The",3,2,0,1,True,Crime
"Seventh Seal, The",0,0,0,0,[],Crime
Sex and the City,10,6,4,0,True,Crime
"Sex, Lies and Videotape",12,12,0,0,True,Crime
Sexual Life,8,6,2,0,True,Crime
Shadow of the Vampire,0,0,0,0,[],Crime
Shakespeare in Love,0,0,0,0,[],Crime
Shallow Grave,3,3,0,0,True,Crime
Shame,52,50,2,0,True,Crime
Shampoo,27,22,4,1,True,Crime
"Shawshank Redemption, The",34,13,19,2,True,Crime
She's Out of My League,42,26,16,0,True,Crime
Sherlock Holmes,2,1,1,0,True,Crime
Shifty,180,173,7,0,True,Crime
"Shining, The",9,9,0,0,True,Crime
"Shipping News, The",7,4,2,1,True,Crime
Shivers,0,0,0,0,[],Crime
Shrek,0,0,0,0,[],Crime
Shrek the Third,0,0,0,0,[],Crime
Sicario,30,27,3,0,True,Crime
Sideways,59,56,3,0,True,Crime
"Siege, The",23,16,5,2,True,Crime
Signs,0,0,0,0,[],Crime
Silence of the Lambs,11,9,0,2,True,Crime
Silver Bullet,13,5,7,1,True,Crime
Silver Linings Playbook,68,60,8,0,True,Crime
Simone,0,0,0,0,[],Crime
Single White Female,10,5,2,3,True,Crime
Sister Act,1,0,0,1,True,Crime
Six Degrees of Separation,12,9,2,1,True,Crime
"Sixth Sense, The",0,0,0,0,[],Crime
Sleepless in Seattle,1,1,0,0,True,Crime
Sleepy Hollow,0,0,0,0,[],Crime
Sling Blade,13,4,4,5,True,Crime
Slither,18,12,6,0,True,Crime
Slumdog Millionaire,4,1,3,0,True,Crime
Smashed,52,36,14,2,True,Crime
Smokin' Aces,57,32,18,7,True,Crime
Snatch,65,59,6,0,True,Crime
Sneakers,0,0,0,0,[],Crime
Snow Falling On Cedars,2,2,0,0,True,Crime
Snow White and the Huntsman,0,0,0,0,[],Crime
So I Married an Axe Murderer,1,0,1,0,True,Crime
"Social Network, The",14,12,1,1,True,Crime
Solaris,11,10,1,0,True,Crime
Soldier,7,4,3,0,True,Crime
Someone To Watch Over Me,16,14,2,0,True,Crime
Something's Gotta Give,7,5,1,1,True,Crime
Source Code,8,8,0,0,True,Crime
South Park,94,76,13,5,True,Crime
Space Milkshake,3,1,1,1,True,Crime
Spanglish,1,1,0,0,True,Crime
Spare Me,11,9,1,1,True,Crime
Spartan,20,20,0,0,True,Crime
Speed,0,0,0,0,[],Crime
Speed Racer,0,0,0,0,[],Crime
Sphere,20,17,3,0,True,Crime
Spider-Man,1,0,1,0,True,Crime
St. Elmo's Fire,12,9,3,0,True,Crime
Star Trek,38,31,7,0,True,Crime
Star Trek II: The Wrath of Khan,0,0,0,0,[],Crime
Star Trek: First Contact,0,0,0,0,[],Crime
Star Trek: Generations,0,0,0,0,[],Crime
Star Trek: Nemesis,0,0,0,0,[],Crime
Star Trek: The Motion Picture,0,0,0,0,[],Crime
Star Wars: A New Hope,0,0,0,0,[],Crime
Star Wars: Attack of the Clones,0,0,0,0,[],Crime
Star Wars: Return of the Jedi,0,0,0,0,[],Crime
Star Wars: Revenge of the Sith,0,0,0,0,[],Crime
Star Wars: The Empire Strikes Back,0,0,0,0,[],Crime
Star Wars: The Force Awakens,0,0,0,0,[],Crime
Star Wars: The Phantom Menace,0,0,0,0,[],Crime
Starman,0,0,0,0,[],Crime
Starship Troopers,1,0,0,1,True,Crime
State and Main,6,5,1,0,True,Crime
Station West,0,0,0,0,[],Crime
Stepmom,16,12,3,1,True,Crime
"Sting, The",1,1,0,0,True,Crime
Stir of Echoes,19,12,5,2,True,Crime
Storytelling,18,15,1,2,True,Crime
Straight Outta Compton,160,89,64,7,True,Crime
Strange Days,38,30,7,1,True,Crime
Strangers on a Train,0,0,0,0,[],Crime
"Stuntman, The",21,14,2,5,True,Crime
Sugar,10,6,4,0,True,Crime
Sugar and Spice,12,4,7,1,True,Crime
Sunset Blvd.,0,0,0,0,[],Crime
Sunshine Cleaning,17,10,7,0,True,Crime
Super 8,14,8,6,0,True,Crime
Superbad,102,74,20,8,True,Crime
Superfights,0,0,0,0,[],Crime
Supergirl,0,0,0,0,[],Crime
"Surfer King, The",0,0,0,0,[],Crime
Surrogates,1,0,0,1,True,Crime
Suspect Zero,20,20,0,0,True,Crime
Sweeney Todd: The Demon Barber of Fleet Street,0,0,0,0,[],Crime
"Sweet Hereafter, The",7,5,2,0,True,Crime
Sweet Smell of Success,0,0,0,0,[],Crime
Swingers,22,11,8,3,True,Crime
Swordfish,29,24,5,0,True,Crime
"Synecdoche, New York",26,24,2,0,True,Crime
Syriana,16,14,2,0,True,Crime
Take Shelter,5,2,3,0,True,Crime
Taking Lives,13,8,3,2,True,Crime
"Taking of Pelham One Two Three, The",17,13,3,1,True,Crime
Taking Sides,8,8,0,0,True,Crime
"Talented Mr. Ripley, The",4,4,0,0,True,Crime
Tall in the Saddle,0,0,0,0,[],Crime
Tamara Drewe,40,34,5,1,True,Crime
Taxi Driver,19,17,2,0,True,Crime
Ted,65,46,19,0,True,Crime
Terminator,9,9,0,0,True,Crime
Terminator 2: Judgement Day,0,0,0,0,[],Crime
Terminator Salvation,6,1,4,1,True,Crime
The Rage: Carrie 2,0,0,0,0,[],Crime
Thelma & Louise,0,0,0,0,[],Crime
"Theory of Everything, The",0,0,0,0,[],Crime
There's Something About Mary,52,44,8,0,True,Crime
They,6,3,3,0,True,Crime
"Thing, The",8,5,3,0,True,Crime
"Things My Father Never Taught Me, The",0,0,0,0,[],Crime
Thirteen Days,11,7,4,0,True,Crime
This Boy's Life,10,5,4,1,True,Crime
This is 40,0,0,0,0,[],Crime
Thor,0,0,0,0,[],Crime
Thor Ragnarok,1,0,1,0,True,Crime
Three Kings,57,49,8,0,True,Crime
Three Kings (Spoils of War),4,2,1,1,True,Crime
Three Men and a Baby,18,7,9,2,True,Crime
"Three Musketeers, The",0,0,0,0,[],Crime
Thunderbirds,0,0,0,0,[],Crime
Thunderheart,32,22,9,1,True,Crime
Ticker,10,9,1,0,True,Crime
Timber Falls,28,25,1,2,True,Crime
"Time Machine, The",0,0,0,0,[],Crime
Tin Cup,14,10,4,0,True,Crime
Tin Men,33,25,3,5,True,Crime
Tinker Tailor Soldier Spy,6,6,0,0,True,Crime
Titanic,3,2,0,1,True,Crime
TMNT,0,0,0,0,[],Crime
To Sleep with Anger,0,0,0,0,[],Crime
Tombstone,0,0,0,0,[],Crime
Tomorrow Never Dies,0,0,0,0,[],Crime
Top Gun,3,0,3,0,True,Crime
Total Recall,2,1,1,0,True,Crime
"Tourist, The",1,1,0,0,True,Crime
Toy Story,0,0,0,0,[],Crime
Traffic,45,38,7,0,True,Crime
Training Day,104,62,37,5,True,Crime
Trainspotting,96,95,1,0,True,Crime
Transformers: The Movie,0,0,0,0,[],Crime
Tremors,8,7,1,0,True,Crime
Tristan and Isolde,0,0,0,0,[],Crime
TRON,0,0,0,0,[],Crime
TRON: Legacy,0,0,0,0,[],Crime
Tropic Thunder,24,17,6,1,True,Crime
Troy,0,0,0,0,[],Crime
True Grit,0,0,0,0,[],Crime
True Lies,8,2,2,4,True,Crime
True Romance,94,64,23,7,True,Crime
"Truman Show, The",8,8,0,0,True,Crime
Twilight,0,0,0,0,[],Crime
Twilight: New Moon,0,0,0,0,[],Crime
Twin Peaks,4,2,2,0,True,Crime
Twins,4,1,3,0,True,Crime
Two For The Money,95,85,7,3,True,Crime
U Turn,52,39,12,1,True,Crime
"Ugly Truth, The",11,8,3,0,True,Crime
Un Singe en Hiver,0,0,0,0,[],Crime
Unbreakable,2,1,1,0,True,Crime
Under Fire,18,15,2,1,True,Crime
Unforgiven,0,0,0,0,[],Crime
Unknown,3,1,1,1,True,Crime
Up,0,0,0,0,[],Crime
Up in the Air,24,18,6,0,True,Crime
"Usual Suspects, The",31,27,4,0,True,Crime
V for Vendetta,7,6,1,0,True,Crime
Valentine's Day,0,0,0,0,[],Crime
Valkyrie,5,4,1,0,True,Crime
Vanilla Sky,28,25,3,0,True,Crime
"Verdict, The",2,2,0,0,True,Crime
Vertigo,0,0,0,0,[],Crime
Very Bad Things,60,57,3,0,True,Crime
"Village, The",0,0,0,0,[],Crime
Virtuosity,8,5,2,1,True,Crime
"Visitor, The",0,0,0,0,[],Crime
Wag the Dog,24,21,3,0,True,Crime
"Walk to Remember, A",1,0,1,0,True,Crime
Walking Tall,1,1,0,0,True,Crime
Wall Street,5,3,1,1,True,Crime
Wall Street: Money Never Sleeps,0,0,0,0,[],Crime
Wall-E,0,0,0,0,[],Crime
Wanted,26,18,6,2,True,Crime
War for the Planet of the Apes,2,1,1,0,True,Crime
War Horse,0,0,0,0,[],Crime
War of the Worlds,2,0,2,0,True,Crime
Warm Springs,0,0,0,0,[],Crime
Warrior,7,1,6,0,True,Crime
Watchmen,1,0,1,0,True,Crime
Water for Elephants,2,0,2,0,True,Crime
"Way Back, The",1,1,0,0,True,Crime
We Own the Night,20,15,5,0,True,Crime
What About Bob?,0,0,0,0,[],Crime
What Lies Beneath,5,5,0,0,True,Crime
When a Stranger Calls,0,0,0,0,[],Crime
When Harry Met Sally,0,0,0,0,[],Crime
While She Was Out,13,4,4,5,True,Crime
"Whistleblower, The",17,17,0,0,True,Crime
White Christmas,0,0,0,0,[],Crime
White Jazz,36,29,6,1,True,Crime
"White Ribbon, The",0,0,0,0,[],Crime
White Squall,10,5,4,1,True,Crime
Whiteout,4,3,1,0,True,Crime
Who Framed Roger Rabbit?,0,0,0,0,[],Crime
Who's Your Daddy,3,2,1,0,True,Crime
Wild At Heart,26,16,8,2,True,Crime
"Wild Bunch, The",1,0,0,1,True,Crime
Wild Hogs,5,0,3,2,True,Crime
Wild Things,25,19,4,2,True,Crime
Wild Things: Diamonds in the Rough,0,0,0,0,[],Crime
Wild Wild West,1,1,0,0,True,Crime
Willow,0,0,0,0,[],Crime
Win Win,18,13,5,0,True,Crime
Wind Chill,5,1,4,0,True,Crime
Withnail and I,32,31,0,1,True,Crime
Witness,3,1,1,1,True,Crime
"Wizard of Oz, The",0,0,0,0,[],Crime
"Wolf of Wall Street, The",147,133,13,1,True,Crime
Wonder Boys,8,7,1,0,True,Crime
Wonder Woman,0,0,0,0,[],Crime
"Woodsman, The",29,25,4,0,True,Crime
"World is not Enough, The",0,0,0,0,[],Crime
"Wrestler, The",30,23,6,1,True,Crime
"X-Files: Fight the Future, The",0,0,0,0,[],Crime
X-Men,0,0,0,0,[],Crime
X-Men Origins: Wolverine,0,0,0,0,[],Crime
xXx,4,0,2,2,True,Crime
Year One,2,1,1,0,True,Crime
Yes Man,4,1,3,0,True,Crime
You Can Count On Me,11,4,6,1,True,Crime
You've Got Mail,4,4,0,0,True,Crime
Youth in Revolt,5,2,3,0,True,Crime
Zero Dark Thirty,38,35,2,1,True,Crime
Zerophilia,14,13,1,0,True,Crime
Zootopia,0,0,0,0,[],Crime
